Name,Freq(MHz),PW(µs),Azimuth(º),Elevation(º),Power(dBm)
J,4398.14,9.34,210,5.35,-47
J,4398.45,9.34,210,5.35,-47
J,4405.825,9.34,210,5.35,-47
J,4400.67,9.34,210,5.35,-47
J,4400.63,9.34,210,5.35,-47
J,4400.825,9.34,210,5.35,-47
J,4400.58,9.34,210,5.35,-47
J,4395.63,9.34,210,5.35,-47
J,4395.755,9.34,210,5.35,-47
J,4395.61,9.34,210,5.35,-47
J,4395.69,9.34,210,5.35,-47
J,4398.18,9.34,210,5.35,-47
J,4398.375,9.34,210,5.35,-47
J,4398.325,9.34,210,5.35,-47
J,4398.16,9.34,210,5.35,-47
J,4405.68,9.34,210,5.35,-47
J,4405.67,9.34,210,5.35,-47
J,4405.68,9.34,210,5.35,-47
J,4405.64,9.34,210,5.35,-47
J,4403.42,9.34,210,5.35,-47
J,4403.205,9.34,210,5.35,-47
J,4403.14,9.34,210,5.35,-47
J,4403.48,9.34,210,5.35,-47
J,4408.195,9.34,210,5.35,-47
J,4408.18,9.34,210,5.35,-47
J,4408.16,9.34,210,5.35,-47
J,4408.325,9.34,210,5.35,-47
J,4405.66,9.34,210,5.35,-47
J,4405.67,9.34,210,5.35,-47
J,4405.895,9.34,210,5.35,-47
J,4405.65,9.34,210,5.35,-47
J,4405.705,9.34,210,5.35,-47
J,4405.875,9.34,210,5.35,-46
J,4405.845,9.34,210,5.35,-46
J,4405.66,9.34,210,5.35,-46
J,4403.235,9.34,210,5.35,-46
J,4403.235,9.34,210,5.35,-46
J,4403.225,9.34,210,5.35,-46
J,4403.385,9.34,210,5.35,-46
J,4400.68,9.34,210,5.35,-46
J,4400.815,9.34,210,5.35,-46
J,4400.62,9.34,210,5.35,-46
J,4400.63,9.34,210,5.35,-46
J,4403.13,9.34,210,5.35,-46
J,4403.14,9.34,210,5.35,-46
J,4403.195,9.34,210,5.35,-46
J,4403.15,9.34,210,5.35,-46
J,4398.215,9.34,210,5.35,-46
J,4398.205,9.34,210,5.35,-46
J,4398.17,9.34,210,5.35,-46
J,4398.18,9.34,210,5.35,-46
J,4403.305,9.34,210,5.35,-46
J,4403.18,9.34,210,5.35,-46
J,4403.15,9.34,210,5.35,-46
J,4403.11,9.34,210,5.35,-46
J,4398.16,9.34,210,5.35,-46
J,4398.225,9.34,210,5.35,-46
J,4398.11,9.34,210,5.35,-46
J,4398.335,9.34,210,5.35,-46
J,4403.12,9.34,210,5.35,-46
J,4403.19,9.34,210,5.35,-46
J,4403.19,9.34,210,5.35,-46
J,4403.18,9.34,210,5.35,-46
J,4398.17,9.34,210,5.35,-46
J,4398.07,9.34,210,5.35,-46
J,4398.195,9.34,210,5.35,-46
J,4400.62,9.34,210,5.35,-46
J,4398.365,9.34,210,5.35,-45
S4,4544.045,5.5,0,0.0,-127
J,4393.325,9.34,210,5.35,-45
J,4398.235,9.34,210,5.35,-45
J,4398.235,9.34,210,9.04,-45
J,4398.07,9.34,210,9.04,-45
J,4395.66,9.34,210,9.04,-45
S4,4544.045,5.5,0,0.0,-127
J,4395.68,9.34,210,9.04,-45
J,4395.9,9.34,210,9.04,-45
S4,4544.075,5.5,0,0.0,-127
J,4398.295,9.34,210,9.04,-45
J,4398.195,9.34,210,9.04,-45
J,4398.14,9.34,210,9.04,-45
J,4398.16,9.34,210,9.04,-45
J,4395.67,9.34,210,9.04,-45
J,4395.68,9.34,210,9.04,-45
J,4395.815,9.34,210,9.04,-45
J,4395.61,9.34,210,9.04,-45
J,4403.15,9.34,210,9.04,-45
J,4403.17,9.34,210,9.04,-45
J,4403.16,9.34,210,9.04,-45
J,4403.4,9.34,210,9.04,-45
J,4405.63,9.34,210,9.04,-45
J,4405.64,9.34,210,9.04,-45
J,4405.61,9.34,210,9.04,-45
J,4405.69,9.34,210,9.04,-45
J,4403.18,9.34,210,9.04,-45
J,4403.18,9.34,210,10.72,-45
J,4403.45,9.34,210,10.72,-45
J,4403.15,9.34,210,10.72,-45
J,4403.335,9.34,210,10.72,-45
J,4398.17,9.34,210,10.72,-45
J,4398.16,9.34,210,10.72,-45
J,4398.335,9.34,210,10.72,-45
J,4398.09,9.34,210,10.72,-45
J,4400.6,9.34,210,10.72,-45
J,4400.65,9.34,210,10.72,-45
J,4400.65,9.34,210,10.72,-45
J,4400.855,9.34,210,10.72,-45
J,4408.295,9.34,210,10.72,-45
J,4408.17,9.34,210,10.72,-45
J,4408.18,9.34,210,10.72,-45
J,4408.14,9.34,210,10.72,-45
J,4398.1,9.34,210,10.72,-45
J,4398.205,9.34,210,10.72,-45
J,4398.16,9.34,210,10.72,-45
J,4398.43,9.34,210,10.72,-45
J,4405.67,9.34,210,10.72,-45
J,4405.68,9.34,210,10.72,-45
J,4405.845,9.34,210,10.72,-45
J,4405.58,9.34,210,10.72,-45
J,4403.15,9.34,210,10.72,-45
J,4403.15,9.34,210,10.72,-45
J,4403.11,9.34,210,10.72,-45
J,4403.18,9.34,210,10.72,-45
J,4395.67,9.34,210,10.72,-45
J,4395.835,9.34,210,10.72,-45
J,4395.64,9.34,210,10.72,-45
J,4395.695,9.34,210,10.72,-45
J,4395.695,9.34,207,10.72,-45
J,4405.66,9.34,207,10.72,-45
J,4405.66,9.34,207,10.72,-45
J,4405.67,9.34,207,10.72,-45
J,4405.855,9.34,207,10.72,-45
J,4400.93,9.34,207,10.72,-45
J,4400.66,9.34,207,10.72,-45
J,4400.62,9.34,207,10.72,-45
J,4400.66,9.34,207,10.72,-45
J,4400.59,9.34,207,10.72,-45
J,4400.56,9.34,207,10.72,-45
J,4400.59,9.34,207,10.72,-45
J,4400.62,9.34,207,10.72,-45
J,4393.17,9.34,207,10.72,-45
J,4393.315,9.34,207,10.72,-45
J,4393.15,9.34,207,10.72,-45
J,4393.13,9.34,207,10.72,-45
J,4405.68,9.34,207,10.72,-45
J,4405.69,9.34,207,10.72,-45
J,4405.62,9.34,207,10.72,-45
J,4405.92,9.34,207,10.72,-45
J,4395.59,9.34,207,10.72,-45
J,4395.895,9.34,207,10.72,-45
J,4395.66,9.34,207,10.72,-45
J,4395.63,9.34,207,10.72,-45
J,4400.815,9.34,207,10.72,-45
J,4400.6,9.34,207,10.72,-45
J,4400.65,9.34,207,10.72,-45
J,4405.66,9.34,207,10.72,-45
J,4405.67,9.34,207,10.72,-45
J,4405.69,9.34,207,10.72,-45
J,4405.835,9.34,207,10.72,-45
J,4398.11,9.34,207,10.72,-45
J,4398.315,9.34,207,10.72,-45
J,4398.11,9.34,207,10.72,-45
J,4398.18,9.34,207,10.72,-45
J,4405.68,9.34,207,10.72,-45
J,4405.825,9.34,207,10.72,-45
J,4405.67,9.34,207,10.72,-45
J,4405.65,9.34,207,10.72,-45
J,4393.385,9.34,207,10.72,-45
J,4393.18,9.34,207,10.72,-45
J,4393.395,9.34,207,10.72,-45
J,4393.305,9.34,207,10.72,-45
J,4395.68,9.34,207,10.72,-45
J,4395.865,9.34,207,10.72,-45
J,4395.64,9.34,207,10.72,-45
J,4395.815,9.34,207,10.72,-45
J,4400.59,9.34,207,10.72,-45
J,4400.6,9.34,207,10.72,-45
J,4400.815,9.34,207,10.72,-45
J,4400.745,9.34,207,10.72,-45
J,4395.66,9.34,207,10.72,-45
J,4395.66,9.34,207,10.72,-45
J,4395.67,9.34,207,10.72,-45
J,4395.6,9.34,207,10.72,-45
J,4408.11,9.34,207,10.72,-45
J,4408.16,9.34,207,10.72,-45
J,4408.07,9.34,207,10.72,-45
J,4408.365,9.34,207,10.72,-45
J,4395.69,9.34,207,10.72,-45
J,4395.9,9.34,207,10.72,-45
J,4395.62,9.34,207,10.72,-45
J,4395.705,9.34,207,10.72,-45
J,4408.15,9.34,207,10.72,-45
J,4408.12,9.34,207,10.72,-45
J,4408.385,9.34,207,10.72,-45
J,4400.67,9.34,207,10.72,-45
J,4400.58,9.34,207,10.72,-45
J,4400.57,9.34,207,10.72,-45
J,4400.66,9.34,207,10.72,-45
J,4393.12,9.34,207,10.72,-45
J,4393.11,9.34,207,10.72,-45
J,4393.13,9.34,207,10.72,-45
J,4393.13,9.34,207,10.72,-45
J,4395.65,9.34,207,10.72,-45
J,4395.67,9.34,207,10.72,-45
J,4395.61,9.34,207,10.72,-45
J,4395.6,9.34,207,10.72,-45
J,4398.13,9.34,207,10.72,-45
J,4398.17,9.34,207,10.72,-45
J,4398.16,9.34,207,10.72,-45
J,4398.16,9.34,207,12.11,-45
J,4398.16,9.34,207,12.11,-45
J,4395.68,9.34,207,12.11,-45
J,4395.895,9.34,207,12.11,-45
J,4395.64,9.34,207,12.11,-45
J,4395.695,9.34,207,12.11,-45
J,4403.195,9.34,207,12.11,-45
J,4403.13,9.34,207,12.11,-45
J,4403.1,9.34,207,12.11,-45
J,4403.17,9.34,207,12.11,-45
J,4395.865,9.34,207,12.11,-45
J,4395.835,9.34,207,12.11,-45
J,4395.65,9.34,207,12.11,-45
J,4395.67,9.34,207,12.11,-45
J,4400.63,9.34,207,12.11,-45
J,4400.61,9.34,207,12.11,-45
J,4400.59,9.34,207,12.11,-45
J,4400.69,9.34,207,12.11,-45
J,4398.13,9.34,207,12.11,-45
J,4398.385,9.34,207,12.11,-45
J,4398.1,9.34,207,12.11,-45
J,4398.1,9.34,207,12.11,-45
J,4398.09,9.34,207,12.11,-45
J,4398.15,9.34,207,12.11,-45
J,4398.19,9.34,207,12.11,-45
J,4408.395,9.34,207,12.11,-45
J,4408.15,9.34,207,12.11,-45
J,4408.15,9.34,207,12.11,-45
J,4408.14,9.34,207,12.11,-45
J,4405.66,9.34,207,12.11,-45
J,4405.875,9.34,207,12.11,-45
J,4405.855,9.34,207,12.11,-45
J,4405.67,9.34,207,12.11,-45
J,4403.14,9.34,207,12.11,-45
J,4403.275,9.34,207,12.11,-45
J,4403.19,9.34,207,12.11,-45
J,4403.08,9.34,207,12.11,-45
J,4395.895,9.34,207,12.11,-45
J,4395.69,9.34,207,12.11,-45
J,4395.895,9.34,207,12.11,-45
J,4395.9,9.34,207,12.11,-45
J,4400.56,9.34,207,12.11,-45
S3,1367.375,300.43,78,0.0,-53
J,4400.6,9.34,207,12.11,-45
J,4400.61,9.34,207,12.11,-45
J,4400.63,9.34,207,12.11,-45
J,4408.1,9.34,207,12.11,-45
J,4408.14,9.34,207,12.11,-45
J,4408.335,9.34,207,12.11,-45
J,4408.16,9.34,207,12.11,-45
J,4405.845,9.34,207,12.11,-45
J,4405.875,9.34,207,12.11,-45
J,4405.61,9.34,207,12.11,-45
J,4405.68,9.34,207,12.11,-45
J,4400.67,9.34,207,12.11,-45
J,4400.63,9.34,207,12.11,-45
J,4395.66,9.34,207,12.11,-45
J,4395.66,9.34,207,13.24,-45
J,4393.02,9.34,207,13.24,-45
J,4393.14,9.34,207,13.24,-45
J,4398.18,9.34,207,13.24,-45
J,4398.17,9.34,207,13.24,-45
J,4398.1,9.34,207,13.24,-45
J,4398.08,9.34,207,13.24,-45
J,4395.66,9.34,207,13.24,-45
S4,4544.065,5.5,173,0.0,-41
J,4395.64,9.34,207,13.24,-45
J,4398.15,9.34,207,13.24,-45
J,4395.69,9.34,207,13.24,-45
J,4395.62,9.34,207,13.24,-45
J,4398.265,9.34,207,13.24,-45
J,4398.13,9.34,207,13.24,-45
J,4398.17,9.34,207,13.24,-45
J,4398.17,9.34,207,13.24,-45
J,4403.19,9.34,207,13.24,-45
J,4403.09,9.34,207,13.24,-45
J,4403.15,9.34,207,13.24,-45
J,4403.15,9.34,207,13.24,-45
J,4405.6,9.34,207,13.24,-45
J,4405.91,9.34,207,13.24,-45
J,4405.67,9.34,207,13.24,-45
J,4405.67,9.34,207,13.24,-45
J,4405.895,9.34,207,13.24,-45
J,4400.815,9.34,207,13.24,-45
J,4400.61,9.34,207,13.24,-45
J,4400.64,9.34,207,13.24,-45
J,4400.64,9.34,207,13.24,-45
J,4398.07,9.34,207,13.24,-45
J,4398.14,9.34,207,13.24,-45
J,4398.195,9.34,207,13.24,-45
J,4398.16,9.34,207,13.24,-45
J,4395.67,9.34,207,13.24,-45
J,4395.65,9.34,207,13.24,-45
J,4395.66,9.34,207,13.24,-45
J,4395.62,9.34,207,13.24,-45
J,4405.58,9.34,207,13.24,-45
J,4405.58,9.34,207,11.97,-45
J,4405.68,9.34,207,11.97,-45
J,4405.825,9.34,207,11.97,-45
J,4401.02,9.34,207,11.97,-45
J,4400.64,9.34,207,11.97,-45
J,4400.68,9.34,207,11.97,-45
J,4400.855,9.34,207,11.97,-45
J,4393.46,9.34,207,11.97,-45
J,4393.15,9.34,207,11.97,-45
J,4393.11,9.34,207,11.97,-45
J,4393.1,9.34,207,11.97,-45
S4,4544.065,5.5,173,0.0,-39
J,4408.15,9.34,207,11.97,-45
J,4408.13,9.34,207,11.97,-45
J,4408.11,9.34,207,11.97,-45
J,4408.235,9.34,207,11.97,-45
J,4393.15,9.34,207,11.97,-45
J,4393.15,9.34,207,11.97,-45
J,4393.375,9.34,207,11.97,-45
J,4393.11,9.34,207,11.97,-45
J,4405.64,9.34,207,11.97,-45
J,4405.66,9.34,207,11.97,-45
J,4405.69,9.34,207,11.97,-45
J,4405.695,9.34,207,11.97,-45
S4,4544.065,5.5,173,0.0,-39
J,4403.14,9.34,207,11.97,-45
J,4403.12,9.34,207,11.97,-45
J,4403.18,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4405.845,9.34,207,11.97,-45
J,4405.91,9.34,207,11.97,-45
J,4405.66,9.34,207,11.97,-45
J,4400.67,9.34,207,11.97,-45
J,4400.58,9.34,207,11.97,-45
J,4400.64,9.34,207,11.97,-45
J,4400.67,9.34,207,11.97,-45
J,4405.875,9.34,207,11.97,-45
J,4405.68,9.34,207,11.97,-45
J,4405.61,9.34,207,11.97,-45
J,4403.305,9.34,207,11.97,-45
J,4403.15,9.34,207,11.97,-45
J,4403.16,9.34,207,11.97,-45
J,4403.365,9.34,207,11.97,-45
J,4398.15,9.34,207,11.97,-45
J,4398.375,9.34,207,11.97,-45
J,4398.12,9.34,207,11.97,-45
J,4398.16,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4403.08,9.34,207,11.97,-45
J,4403.13,9.34,207,11.97,-45
J,4398.09,9.34,207,11.97,-45
J,4398.1,9.34,207,11.97,-45
J,4398.43,9.34,207,11.97,-45
J,4398.16,9.34,207,11.97,-45
J,4400.59,9.34,207,11.97,-45
J,4400.68,9.34,207,11.97,-45
J,4400.65,9.34,207,11.97,-45
J,4400.63,9.34,207,11.97,-45
J,4408.15,9.34,207,11.97,-45
J,4408.14,9.34,207,11.97,-45
J,4408.1,9.34,207,11.97,-45
J,4408.18,9.34,207,11.97,-45
J,4403.11,9.34,207,11.97,-45
J,4403.44,9.34,207,11.97,-45
J,4403.11,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4403.17,9.34,207,11.97,-45
J,4403.375,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4403.14,9.34,207,11.97,-45
J,4398.14,9.34,207,11.97,-45
J,4398.16,9.34,207,11.97,-45
J,4398.15,9.34,207,11.97,-45
J,4398.17,9.34,207,11.97,-45
J,4405.61,9.34,207,11.97,-45
J,4405.65,9.34,207,11.97,-45
J,4405.67,9.34,207,11.97,-45
J,4405.57,9.34,207,11.97,-45
J,4408.355,9.34,207,11.97,-45
J,4408.1,9.34,207,11.97,-45
J,4408.395,9.34,207,11.97,-45
J,4408.365,9.34,207,11.97,-45
J,4393.225,9.34,207,11.97,-45
J,4393.335,9.34,207,11.97,-45
J,4393.195,9.34,207,11.97,-45
J,4393.15,9.34,207,11.97,-45
J,4400.66,9.34,207,11.97,-45
J,4400.63,9.34,207,11.97,-45
J,4400.68,9.34,207,11.97,-45
J,4400.67,9.34,207,11.97,-45
J,4403.11,9.34,207,11.97,-45
J,4403.11,9.34,207,10.41,-45
J,4403.13,9.34,207,10.41,-45
J,4403.16,9.34,207,10.41,-45
J,4403.11,9.34,207,10.41,-45
J,4400.695,9.34,207,10.41,-45
J,4400.6,9.34,207,10.41,-45
J,4400.64,9.34,207,10.41,-45
J,4400.63,9.34,207,10.41,-45
J,4403.17,9.34,207,10.41,-45
J,4403.16,9.34,207,10.41,-45
J,4403.16,9.34,207,10.41,-45
J,4403.1,9.34,207,10.41,-45
J,4400.865,9.34,207,10.41,-45
J,4400.93,9.34,207,10.41,-45
J,4400.68,9.34,207,10.41,-45
J,4403.215,9.34,207,10.41,-45
J,4403.16,9.34,207,10.41,-45
J,4403.315,9.34,207,10.41,-45
J,4403.19,9.34,207,10.41,-45
J,4408.355,9.34,207,10.41,-45
J,4408.295,9.34,207,10.41,-45
J,4408.19,9.34,207,10.41,-45
J,4408.17,9.34,207,10.41,-45
J,4395.68,9.34,207,10.41,-45
J,4395.67,9.34,207,10.41,-45
J,4395.65,9.34,207,10.41,-45
J,4395.885,9.34,207,10.41,-45
J,4408.195,9.34,207,10.41,-45
J,4408.16,9.34,207,10.41,-45
J,4408.14,9.34,207,10.41,-45
J,4408.15,9.34,207,10.41,-45
J,4405.715,9.34,207,10.41,-45
J,4405.54,9.34,207,10.41,-45
J,4405.67,9.34,207,10.41,-45
J,4405.65,9.34,207,10.41,-45
J,4400.865,9.34,207,10.41,-45
J,4400.715,9.34,207,10.41,-45
J,4400.6,9.34,207,10.41,-45
J,4400.68,9.34,207,10.41,-45
J,4395.835,9.34,207,10.41,-45
J,4395.795,9.34,207,10.41,-45
J,4395.67,9.34,207,10.41,-45
J,4395.66,9.34,207,10.41,-45
J,4400.705,9.34,207,10.41,-45
J,4400.6,9.34,207,10.41,-45
J,4400.61,9.34,207,10.41,-45
J,4400.64,9.34,207,10.41,-45
J,4393.41,9.34,207,10.41,-45
J,4393.13,9.34,207,10.41,-45
J,4393.13,9.34,207,10.41,-45
J,4393.13,9.34,207,10.41,-45
J,4403.19,9.34,207,10.41,-45
J,4403.15,9.34,207,10.41,-45
J,4403.18,9.34,207,10.41,-45
J,4403.1,9.34,207,10.41,-45
J,4400.67,9.34,207,10.41,-45
J,4400.69,9.34,207,10.41,-45
J,4400.67,9.34,207,10.41,-45
J,4400.66,9.34,207,10.41,-45
J,4395.65,9.34,207,10.41,-45
J,4395.68,9.34,207,10.41,-45
J,4395.63,9.34,207,10.41,-45
J,4395.61,9.34,207,10.41,-45
J,4400.745,9.34,207,10.41,-45
J,4400.64,9.34,207,10.41,-45
J,4400.6,9.34,207,10.41,-45
J,4400.57,9.34,207,10.41,-45
J,4405.62,9.34,207,10.41,-45
J,4405.67,9.34,207,10.41,-45
J,4405.67,9.34,207,11.43,-45
J,4405.63,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4395.705,9.34,207,11.43,-45
J,4395.65,9.34,207,11.43,-45
J,4403.41,9.34,207,11.43,-45
J,4405.58,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.64,9.34,207,11.43,-45
J,4400.59,9.34,207,11.43,-45
J,4400.57,9.34,207,11.43,-45
J,4400.755,9.34,207,11.43,-45
J,4400.785,9.34,207,11.43,-45
J,4408.16,9.34,207,11.43,-45
J,4408.13,9.34,207,11.43,-45
J,4408.195,9.34,207,11.43,-45
J,4408.305,9.34,207,11.43,-45
J,4405.69,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.64,9.34,207,11.43,-45
J,4403.08,9.34,207,11.43,-45
J,4403.14,9.34,207,11.43,-45
J,4403.03,9.34,207,11.43,-45
J,4403.13,9.34,207,11.43,-45
J,4395.835,9.34,207,11.43,-45
J,4395.725,9.34,207,11.43,-45
J,4395.815,9.34,207,11.43,-45
J,4395.67,9.34,207,11.43,-45
J,4400.58,9.34,207,11.43,-45
J,4400.59,9.34,207,11.43,-45
J,4400.59,9.34,207,11.43,-45
J,4400.62,9.34,207,11.43,-45
S4,4544.065,5.5,0,-24.61,-39
J,4393.09,9.34,207,11.43,-45
J,4393.16,9.34,207,11.43,-45
J,4408.18,9.34,207,11.43,-45
J,4408.375,9.34,207,11.43,-45
J,4408.05,9.34,207,11.43,-45
J,4408.13,9.34,207,11.43,-45
J,4395.68,9.34,207,11.43,-45
J,4395.64,9.34,207,11.43,-45
J,4395.65,9.34,207,11.43,-45
J,4395.66,9.34,207,11.43,-45
J,4400.66,9.34,207,11.43,-45
J,4400.835,9.34,207,11.43,-45
J,4400.92,9.34,207,11.43,-45
J,4400.63,9.34,207,11.43,-45
J,4393.325,9.34,207,11.43,-45
J,4393.325,9.34,207,11.43,-45
J,4393.16,9.34,207,11.43,-45
J,4393.325,9.34,207,11.43,-45
J,4403.06,9.34,207,11.43,-45
J,4403.325,9.34,207,11.43,-45
J,4403.16,9.34,207,11.43,-45
J,4403.12,9.34,207,11.43,-45
J,4400.815,9.34,207,11.43,-45
J,4400.68,9.34,207,11.43,-45
J,4400.58,9.34,207,11.43,-45
J,4400.59,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.65,9.34,207,11.43,-45
J,4405.63,9.34,207,11.43,-45
J,4408.385,9.34,207,11.43,-45
J,4408.12,9.34,207,11.43,-45
J,4408.13,9.34,207,11.43,-45
J,4408.18,9.34,207,11.43,-45
J,4403.16,9.34,207,11.43,-45
J,4403.1,9.34,207,11.43,-45
J,4403.09,9.34,207,11.43,-45
S4,4544.035,5.05,0,0.0,-127
J,4403.09,9.34,207,11.43,-45
J,4405.885,9.34,207,11.43,-45
J,4405.62,9.34,207,11.43,-45
J,4405.845,9.34,207,11.43,-45
J,4403.16,9.34,207,11.43,-45
S4,4544.055,5.05,0,0.0,-127
J,4403.16,9.34,207,11.43,-45
J,4403.16,9.34,207,11.43,-45
J,4403.09,9.34,207,11.43,-45
J,4400.66,9.34,207,11.43,-45
J,4400.68,9.34,207,11.43,-45
J,4400.58,9.34,207,11.43,-45
J,4400.58,9.34,207,11.43,-45
J,4395.885,9.34,207,11.43,-45
J,4395.67,9.34,207,11.43,-45
J,4395.67,9.34,207,11.43,-45
J,4395.61,9.34,207,11.43,-45
J,4405.64,9.34,207,11.43,-45
J,4405.875,9.34,207,11.43,-45
J,4405.65,9.34,207,11.43,-45
J,4405.695,9.34,207,11.43,-45
J,4400.61,9.34,207,11.43,-45
J,4400.64,9.34,207,11.43,-45
J,4400.65,9.34,207,11.43,-45
J,4400.805,9.34,207,11.43,-45
J,4398.195,9.34,207,11.43,-45
J,4398.13,9.34,207,11.43,-45
J,4398.15,9.34,207,11.43,-45
J,4398.365,9.34,207,11.43,-45
J,4405.64,9.34,207,11.43,-45
J,4405.66,9.34,207,11.43,-45
J,4405.91,9.34,207,11.43,-45
J,4405.96,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4398.07,9.34,207,11.43,-45
J,4398.13,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4403.13,9.34,207,11.43,-45
J,4403.195,9.34,207,11.43,-45
J,4403.17,9.34,207,11.43,-45
J,4403.1,9.34,207,11.43,-45
J,4393.12,9.34,207,11.43,-45
J,4393.13,9.34,207,11.43,-45
J,4393.13,9.34,207,11.43,-45
J,4393.16,9.34,207,11.43,-45
J,4398.1,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4398.1,9.34,207,11.43,-45
J,4398.14,9.34,207,11.43,-45
J,4400.92,9.34,207,11.43,-45
J,4400.94,9.34,207,11.43,-45
J,4400.875,9.34,207,11.43,-45
J,4400.61,9.34,207,11.43,-45
J,4395.66,9.34,207,11.43,-45
J,4395.65,9.34,207,11.43,-45
J,4395.64,9.34,207,11.43,-45
J,4395.815,9.34,207,11.43,-45
J,4405.63,9.34,207,11.43,-45
J,4405.68,9.34,207,11.43,-45
J,4405.66,9.34,207,11.43,-45
J,4405.6,9.34,207,11.43,-45
J,4395.64,9.34,207,11.43,-45
J,4395.865,9.34,207,11.43,-45
J,4395.65,9.34,207,11.43,-45
J,4395.67,9.34,207,11.43,-45
J,4403.275,9.34,207,11.43,-45
J,4403.15,9.34,207,11.43,-45
J,4403.14,9.34,207,11.43,-45
J,4403.17,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4398.14,9.34,207,11.43,-45
J,4398.325,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4395.96,9.34,207,11.43,-45
J,4395.69,9.34,207,11.43,-45
J,4395.815,9.34,207,11.43,-45
J,4395.64,9.34,207,11.43,-45
J,4400.67,9.34,207,11.43,-45
J,4400.64,9.34,207,11.43,-45
J,4400.68,9.34,207,11.43,-45
J,4400.56,9.34,207,11.43,-45
J,4395.6,9.34,207,11.43,-45
J,4395.66,9.34,207,11.43,-45
J,4395.61,9.34,207,11.43,-45
J,4395.865,9.34,207,11.43,-45
J,4395.63,9.34,207,11.43,-45
J,4395.6,9.34,207,11.43,-45
J,4395.69,9.34,207,11.43,-45
J,4395.825,9.34,207,11.43,-45
J,4398.19,9.34,207,11.43,-45
J,4398.345,9.34,207,11.43,-45
J,4398.15,9.34,207,11.43,-45
J,4398.19,9.34,207,11.43,-45
J,4405.64,9.34,207,11.43,-45
J,4405.62,9.34,207,11.43,-45
J,4405.66,9.34,207,11.43,-45
J,4405.58,9.34,207,11.43,-45
J,4398.11,9.34,207,11.43,-45
J,4398.13,9.34,207,11.43,-45
J,4398.11,9.34,207,11.43,-45
J,4398.13,9.34,207,11.43,-45
J,4393.11,9.34,207,11.43,-45
J,4393.15,9.34,207,11.43,-45
J,4393.13,9.34,207,11.43,-45
J,4393.1,9.34,207,11.43,-45
J,4398.06,9.34,207,11.43,-45
J,4398.1,9.34,207,11.43,-45
J,4398.13,9.34,207,11.43,-45
J,4398.15,9.34,207,11.43,-45
J,4405.855,9.34,207,11.43,-45
J,4405.59,9.34,207,11.43,-45
J,4405.795,9.34,207,11.43,-45
J,4393.13,9.34,207,11.43,-45
J,4405.69,9.34,207,11.43,-45
J,4400.67,9.34,207,11.43,-45
J,4400.68,9.34,207,11.43,-45
J,4405.705,9.34,207,11.43,-45
J,4405.9,9.34,207,11.43,-45
J,4405.67,9.34,207,11.43,-45
J,4405.66,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4398.16,9.34,207,11.43,-45
J,4398.15,9.34,207,11.43,-45
J,4398.09,9.34,207,11.43,-45
J,4403.14,9.34,207,11.43,-45
J,4403.365,9.34,207,11.43,-45
J,4403.07,9.34,207,11.43,-45
J,4403.15,9.34,207,11.43,-45
J,4393.325,9.34,207,11.43,-45
J,4393.17,9.34,207,11.43,-45
J,4393.07,9.34,207,11.43,-45
J,4393.15,9.34,207,11.43,-45
J,4403.06,9.34,207,11.43,-45
J,4403.395,9.34,207,11.43,-45
J,4403.16,9.34,207,11.43,-45
J,4403.1,9.34,207,11.43,-45
J,4393.03,9.34,207,11.43,-45
J,4393.06,9.34,207,11.43,-45
J,4393.13,9.34,207,11.43,-45
J,4393.14,9.34,207,11.43,-45
J,4405.61,9.34,207,11.43,-45
J,4405.855,9.34,207,11.43,-45
J,4405.63,9.34,207,11.43,-45
J,4405.795,9.34,207,11.43,-45
J,4398.235,9.34,207,11.43,-45
J,4398.05,9.34,207,11.43,-45
J,4398.1,9.34,207,11.43,-45
J,4398.17,9.34,207,11.43,-45
J,4395.65,9.34,207,11.43,-45
J,4395.695,9.34,207,11.43,-45
J,4395.64,9.34,207,11.43,-45
J,4395.61,9.34,207,11.43,-45
J,4398.16,9.34,207,11.43,-45
J,4398.16,9.34,207,11.43,-45
J,4398.07,9.34,207,11.43,-45
J,4398.11,9.34,207,11.43,-45
J,4393.16,9.34,207,11.43,-45
J,4393.09,9.34,207,11.43,-45
J,4393.365,9.34,207,11.43,-45
