Name,Frequency,Amplitude,PulseWidth,AOA
A,4537.095,-55,37.18,138
C,4633.56,-54,1.6,197
I,4494.28,-38,2.2,203
D,1450.015,-67,3.37,353
A,4537.105,-55,37.18,140
A,4537.065,-55,4.93,140
A,4537.065,-55,37.15,140
A,4537.125,-55,5.2,140
A,4537.115,-55,5.2,140
A,4537.115,-55,5.2,140
C,4633.56,-36,1.6,197
C,4633.56,-36,1.6,199
B,1614.84,-63,73.39,189
F,4621.74,-47,3.28,20
C,4633.56,-36,1.6,199
A,4537.075,-55,5.2,140
G,4719.025,-57,6.64,99
A,4537.085,-55,37.15,140
A,4537.085,-55,4.99,140
A,4537.085,-55,37.18,140
A,4537.145,-55,37.18,140
A,4537.115,-55,37.18,140
A,4537.15,-55,4.9,140
A,4537.15,-55,37.15,140
A,4537.135,-55,37.15,140
A,4537.095,-55,4.75,140
B,1614.84,-63,73.39,191
I,4494.26,-38,2.2,206
D,1450.015,-67,3.37,356
A,4537.095,-55,37.15,143
A,4537.095,-55,4.57,143
A,4537.125,-55,4.57,143
A,4537.095,-55,37.12,143
A,4537.095,-55,4.57,143
A,4537.095,-55,37.18,143
A,4537.085,-55,4.93,143
A,4537.085,-55,37.18,143
A,4537.085,-55,4.99,143
A,4537.115,-55,37.18,143
A,4537.115,-55,4.99,143
A,4537.095,-54,37.18,143
D,1450.015,-67,3.37,0
A,4537.135,-54,37.18,143
A,4537.125,-54,37.18,143
C,4633.56,-36,1.6,201
A,4537.055,-54,5.62,143
A,4537.055,-54,37.21,143
A,4537.145,-54,5.62,143
C,4633.56,-36,1.6,203
B,1614.84,-63,73.39,193
I,4494.26,-38,2.2,208
A,4537.135,-54,5.62,146
G,4719.025,-57,6.64,99
F,4624.74,-47,3.28,20
F,4626.255,-49,3.28,54
A,4537.025,-54,5.62,146
A,4537.045,-54,5.62,146
A,4537.045,-54,5.62,146
A,4537.075,-54,5.62,146
A,4537.2,-54,5.62,146
I,4494.205,-38,2.2,210
A,4536.995,-54,5.62,148
A,4537.065,-54,37.15,148
A,4537.065,-54,5.62,148
A,4537.065,-54,37.12,148
A,4537.125,-54,5.62,148
A,4537.125,-54,37.15,148
A,4537.115,-54,5.62,148
C,4633.56,-36,1.6,206
B,1614.84,-63,73.39,196
A,4537.115,-54,37.15,150
F,4624.74,-47,3.28,22
F,4626.255,-49,3.28,56
A,4537.055,-54,5.14,150
A,4537.055,-54,37.15,150
A,4537.17,-54,5.53,150
A,4537.17,-54,37.15,150
A,4537.105,-54,37.15,150
A,4537.065,-54,4.78,150
A,4537.065,-54,37.15,150
A,4537.065,-54,4.75,150
I,4494.23,-38,2.2,213
A,4537.15,-54,37.18,150
A,4537.15,-54,4.75,150
A,4537.15,-54,37.18,150
C,4633.645,-36,1.6,206
I,4494.25,-38,2.2,213
G,4719.025,-57,6.64,99
A,4537.055,-54,4.93,150
A,4537.055,-54,37.18,150
C,4633.645,-36,1.6,208
B,1614.84,-63,73.39,199
A,4537.135,-54,37.18,150
A,4537.125,-54,37.18,150
A,4537.125,-54,5.35,150
A,4537.125,-54,37.18,150
A,4537.075,-54,5.44,150
A,4537.075,-54,37.18,150
A,4537.15,-54,5.38,150
F,4623.235,-47,3.28,22
F,4620.24,-47,3.28,22
F,4627.75,-49,3.28,56
F,4618.745,-49,3.28,56
F,4620.23,-46,3.28,22
F,4620.23,-46,3.28,22
A,4537.145,-54,5.38,150
F,4620.26,-46,3.28,22
C,4633.53,-36,1.6,210
A,4537.125,-54,5.38,150
C,4633.5,-36,1.6,210
B,1614.84,-63,73.39,202
I,4494.125,-39,2.2,215
A,4537.085,-54,5.38,150
G,4719.025,-58,6.64,99
F,4620.26,-46,3.28,24
A,4537.085,-54,5.38,150
A,4537.065,-54,37.18,150
A,4537.065,-54,4.87,150
A,4537.16,-54,4.87,150
A,4537.125,-54,37.15,150
A,4537.125,-54,4.87,150
A,4537.125,-54,37.18,150
C,4633.5,-36,1.6,213
A,4537.085,-54,4.9,150
G,4719.025,-60,6.64,99
A,4537.145,-54,37.15,150
A,4537.145,-54,4.99,150
A,4537.145,-53,37.18,150
A,4537.135,-53,37.18,150
A,4537.125,-53,37.18,150
A,4537.125,-53,4.75,150
A,4537.125,-53,37.12,150
A,4537.125,-53,4.78,150
B,1614.84,-63,73.39,204
A,4537.125,-53,37.12,150
A,4537.125,-53,37.12,150
A,4537.125,-53,37.12,150
A,4537.085,-53,5.17,150
A,4537.085,-53,37.15,150
A,4537.125,-53,4.93,150
A,4537.105,-53,4.93,150
A,4537.105,-53,37.15,150
A,4537.105,-53,5.2,150
A,4537.125,-53,5.2,150
B,1614.84,-63,73.39,175
C,4633.5,-36,1.6,216
I,4494.26,-39,2.2,217
A,4537.115,-53,5.2,152
A,4537.045,-53,5.2,152
I,4494.225,-39,2.2,217
A,4537.135,-53,5.2,152
A,4537.095,-53,5.2,152
A,4537.025,-53,5.2,152
A,4537.115,-53,5.2,152
A,4537.055,-53,5.2,152
F,4626.215,-46,3.28,24
F,4623.255,-46,3.28,24
A,4537.125,-53,5.2,152
F,4618.745,-49,3.28,56
A,4537.065,-53,5.2,152
A,4537.065,-53,5.2,152
C,4633.5,-36,1.6,218
A,4537.065,-53,5.2,154
B,1614.85,-63,73.39,210
C,4633.5,-63,1.6,218
I,4494.215,-39,2.2,219
A,4537.115,-53,37.15,154
B,1615.065,-63,73.39,212
A,4537.115,-53,37.15,154
A,4537.015,-53,4.87,154
A,4537.015,-53,37.15,154
A,4537.015,-53,4.9,154
A,4537.135,-53,4.9,154
A,4537.15,-53,37.15,154
A,4537.15,-53,4.75,154
A,4537.095,-53,37.18,154
A,4537.095,-53,4.75,154
A,4537.095,-53,37.15,154
A,4537.15,-53,37.15,154
A,4537.15,-53,4.99,154
A,4537.15,-53,37.15,154
A,4537.135,-53,37.15,154
C,4633.5,-63,1.6,220
A,4537.135,-53,37.15,154
A,4537.135,-53,37.15,154
A,4537.115,-53,4.99,154
A,4537.115,-53,37.15,154
A,4537.16,-53,4.93,154
A,4537.16,-53,37.15,154
A,4537.145,-53,5.62,154
A,4537.145,-53,37.15,154
A,4537.145,-53,37.15,154
C,4633.5,-63,1.6,222
A,4537.145,-53,5.62,154
B,1615.065,-63,73.39,214
A,4537.145,-53,5.62,154
A,4537.095,-53,5.62,154
A,4537.135,-53,5.62,154
C,4633.5,-63,1.6,222
I,4494.27,-39,2.2,219
A,4537.075,-53,5.62,154
A,4537.095,-53,5.62,154
A,4537.105,-53,5.62,154
A,4537.16,-53,5.62,154
F,4624.77,-46,3.28,24
C,4633.5,-63,1.6,224
I,4494.215,-39,2.2,221
F,4626.285,-46,3.28,24
F,4620.26,-46,3.28,24
F,4627.71,-53,3.28,66
A,4537.095,-53,5.62,154
F,4620.26,-46,3.28,24
F,4626.265,-49,3.28,66
F,4623.205,-49,3.28,66
A,4537.135,-53,37.21,154
A,4537.15,-53,4.78,154
A,4537.15,-53,37.15,154
A,4537.135,-53,4.75,154
F,4623.205,-49,3.28,66
C,4633.6,-63,1.6,226
I,4494.185,-39,2.2,223
B,1615.065,-63,73.39,216
A,4537.105,-53,4.75,154
C,4633.6,-63,1.6,228
A,4537.105,-53,37.12,154
A,4537.105,-53,5.44,154
A,4537.115,-53,5.44,154
A,4537.095,-53,37.15,154
A,4537.095,-53,5.44,154
A,4537.145,-53,37.15,154
A,4537.145,-53,5.44,154
I,4494.185,-39,2.2,225
B,1615.065,-63,73.39,218
A,4537.145,-53,37.18,154
C,4633.6,-64,1.6,228
A,4537.145,-53,37.18,154
G,4719.025,-64,6.64,99
A,4537.105,-53,37.18,154
A,4537.075,-53,37.18,154
A,4537.135,-53,4.99,154
A,4537.135,-53,37.18,154
A,4537.115,-53,5.35,154
A,4537.115,-53,37.18,154
A,4537.125,-53,5.38,154
A,4537.125,-53,37.18,154
A,4537.105,-53,5.44,154
A,4537.105,-53,37.18,154
C,4633.6,-64,1.6,230
B,1615.065,-63,73.39,220
A,4537.135,-53,4.75,154
A,4537.135,-53,37.18,154
A,4537.115,-53,4.75,154
A,4537.115,-53,37.18,154
A,4537.055,-53,5.38,154
A,4537.055,-53,37.18,154
A,4537.085,-53,4.75,154
F,4627.805,-49,3.28,66
F,4626.245,-49,3.28,66
F,4624.66,-49,3.28,66
F,4623.255,-49,3.28,66
F,4626.225,-49,3.28,66
I,4494.185,-39,2.2,227
A,4537.135,-53,37.21,154
A,4537.135,-53,4.93,154
A,4537.135,-53,37.12,154
A,4537.125,-53,37.12,154
F,4618.755,-49,3.28,66
F,4627.76,-48,3.28,66
F,4620.26,-46,3.28,24
F,4624.69,-48,3.28,66
F,4623.195,-48,3.28,66
C,4633.59,-64,1.6,232
A,4537.105,-55,37.12,154
G,4719.025,-64,6.64,99
B,1615.065,-63,73.39,222
A,4537.055,-55,4.75,154
A,4537.055,-55,37.12,154
A,4537.135,-55,5.2,154
A,4537.135,-55,37.12,154
A,4537.145,-55,5.17,154
A,4537.145,-55,5.17,154
G,4719.025,-64,6.64,101
C,4633.59,-43,1.6,232
C,4633.59,-43,1.6,232
G,4719.025,-64,6.64,101
C,4633.59,-43,1.6,234
G,4719.025,-64,6.64,101
B,1615.065,-63,73.39,224
D,1449.985,-127,3.4,0
G,4719.025,-64,6.64,103
I,4494.225,-60,2.2,227
I,4494.165,-60,2.2,229
F,4626.265,-48,3.28,66
F,4627.72,-48,3.28,66
F,4626.235,-48,3.28,66
F,4621.725,-48,3.28,66
F,4618.745,-48,3.28,66
F,4620.23,-48,3.28,66
F,4621.685,-48,3.28,66
F,4627.75,-48,3.28,66
A,4537.16,-56,37.18,154
A,4537.16,-56,5.17,154
A,4537.16,-56,37.12,154
A,4537.085,-56,4.93,154
F,4624.69,-48,3.28,66
A,4537.085,-56,37.12,154
F,4620.25,-46,3.28,66
F,4626.255,-46,3.28,66
F,4623.215,-46,3.28,66
F,4626.245,-46,3.28,66
A,4537.085,-56,4.75,154
G,4719.025,-64,6.64,137
A,4537.17,-56,4.75,151
F,4626.245,-46,3.28,68
I,4494.27,-46,2.2,229
A,4537.065,-56,4.75,151
A,4537.055,-56,4.75,151
C,4633.655,-43,1.6,231
F,4626.245,-46,3.28,70
A,4537.025,-56,4.75,151
A,4537.045,-56,4.75,151
A,4537.055,-56,4.75,151
A,4537.055,-56,4.75,151
A,4537.095,-56,4.75,151
I,4494.27,-46,2.2,231
A,4537.095,-56,4.75,151
C,4633.655,-43,1.6,228
A,4537.115,-56,4.75,147
B,1615.065,-63,73.39,220
F,4626.245,-46,3.28,73
B,1615.065,-63,73.39,221
A,4537.16,-57,4.75,147
A,4537.16,-61,4.75,147
F,4621.84,-46,3.28,73
A,4537.145,-61,4.75,147
F,4623.215,-46,3.28,73
F,4621.74,-46,3.28,73
F,4618.725,-45,3.28,73
F,4621.74,-45,3.28,73
F,4623.235,-45,3.28,73
I,4494.3,-46,2.2,233
C,4633.615,-43,1.6,224
A,4537.125,-61,4.75,147
F,4623.235,-45,3.28,73
D,1449.985,-127,3.4,132
A,4537.125,-61,4.75,144
C,4633.615,-43,1.6,221
D,1449.985,-127,3.4,129
C,4633.615,-43,1.6,221
A,4537.125,-61,4.75,144
F,4623.17,-45,3.28,73
F,4624.72,-45,3.28,73
F,4623.255,-45,3.28,73
C,4633.615,-43,1.6,218
F,4626.255,-45,3.28,73
I,4494.27,-32,2.2,233
F,4618.745,-45,3.28,73
F,4623.225,-45,3.28,73
B,1614.81,-127,73.72,221
C,4633.47,-51,1.6,218
A,4537.125,-61,4.75,144
C,4633.47,-51,1.6,215
I,4494.24,-32,2.2,230
A,4537.085,-65,4.75,144
F,4623.225,-45,3.28,73
B,1614.81,-127,73.72,218
C,4633.47,-58,1.6,215
D,1449.985,-127,3.4,126
I,4494.225,-32,2.2,227
F,4623.225,-45,3.28,70
I,4494.28,-32,2.2,227
A,4537.035,-65,4.75,144
F,4623.215,-45,3.28,70
F,4621.75,-45,3.28,70
F,4627.72,-45,3.28,70
D,1449.985,-127,3.4,123
F,4620.295,-45,3.28,70
F,4627.73,-45,3.28,70
F,4626.245,-45,3.28,70
F,4624.73,-45,3.28,70
F,4627.75,-45,3.28,70
F,4620.24,-45,3.28,70
A,4537.005,-65,4.75,144
D,1449.975,-67,3.4,123
A,4537.005,-65,4.75,144
I,4494.31,-32,2.2,224
F,4620.24,-45,3.28,67
A,4537.005,-71,4.75,144
F,4620.24,-45,3.28,64
A,4537.005,-71,4.75,144
F,4620.295,-46,3.28,64
D,1449.975,-65,3.4,123
F,4620.295,-46,3.28,60
F,4626.245,-46,3.28,60
F,4621.715,-46,3.28,60
F,4618.725,-46,3.28,60
F,4623.19,-46,3.28,60
F,4627.73,-46,3.28,60
F,4623.225,-46,3.28,60
F,4627.76,-46,3.28,60
F,4620.24,-46,3.28,60
A,4537.15,-67,4.75,144
I,4494.29,-32,2.2,221
A,4537.15,-67,4.75,144
C,4633.56,-52,1.6,215
A,4537.115,-67,4.75,144
A,4537.115,-67,4.75,144
I,4494.25,-40,2.2,221
B,1614.81,-67,73.72,218
F,4620.24,-46,3.28,57
F,4618.765,-46,3.28,57
F,4623.255,-46,3.28,57
C,4633.56,-52,1.6,215
F,4621.78,-46,3.28,57
B,1614.81,-67,73.72,218
A,4537.115,-67,4.75,144
F,4626.255,-46,3.28,57
F,4620.25,-46,3.28,57
F,4627.77,-46,3.28,57
F,4620.22,-46,3.28,57
F,4627.74,-46,3.28,57
C,4633.56,-41,1.6,215
A,4537.115,-67,4.75,144
A,4536.945,-67,4.75,144
D,1449.955,-65,3.4,125
C,4633.56,-41,1.6,215
I,4494.185,-58,2.2,223
F,4627.74,-46,3.28,57
B,1614.81,-65,73.72,220
C,4633.56,-41,1.6,218
D,1449.955,-65,3.4,128
I,4494.26,-58,2.2,225
B,1614.81,-65,73.72,223
F,4623.215,-46,3.28,57
F,4627.76,-46,3.28,57
F,4623.305,-46,3.28,57
F,4626.215,-46,3.28,57
C,4633.56,-41,1.6,220
D,1449.955,-65,3.4,131
I,4494.205,-58,2.2,225
F,4626.245,-46,3.28,57
B,1614.81,-65,73.72,223
F,4618.745,-46,3.28,57
A,4537.16,-67,4.75,144
I,4469.25,-127,2.2,0
F,4623.235,-46,3.28,57
I,4469.24,-127,2.2,226
I,4469.24,-69,2.2,226
C,4633.56,-41,1.6,222
F,4623.235,-46,3.28,54
B,1614.81,-65,73.72,226
I,4494.205,-58,2.2,228
D,1449.955,-65,3.4,134
I,4469.185,-64,2.2,228
C,4633.56,-41,1.6,224
B,1614.81,-65,73.72,228
I,4494.205,-58,2.2,230
A,4537.16,-67,4.75,144
F,4623.235,-46,3.28,50
D,1449.955,-65,3.4,136
B,1614.81,-65,73.72,230
I,4469.215,-64,2.2,231
C,4633.56,-41,1.6,226
D,1449.955,-65,3.4,138
A,4537.17,-67,4.75,144
F,4623.235,-47,3.28,50
F,4621.715,-47,3.28,50
I,4494.205,-58,2.2,233
B,1614.81,-65,73.72,233
F,4626.175,-47,3.28,50
F,4623.18,-47,3.28,50
F,4621.76,-47,3.28,50
C,4633.56,-41,1.6,228
D,1449.955,-65,3.4,141
F,4621.76,-47,3.28,50
A,4537.17,-67,4.75,144
A,4537.17,-67,4.75,144
A,4537.17,-67,4.75,144
C,4633.6,-41,1.6,230
I,4494.205,-58,2.2,236
B,1614.81,-65,73.72,236
I,4469.4,-64,2.2,233
D,1449.995,-127,3.4,141
D,1449.995,-127,3.4,144
A,4537.17,-67,4.75,144
C,4633.635,-41,1.6,232
I,4494.205,-58,2.2,238
B,1614.81,-65,73.72,238
I,4469.4,-64,2.2,236
I,4494.205,-58,2.2,0
A,4537.17,-67,4.75,144
F,4621.76,-47,3.28,52
D,1449.995,-127,3.4,147
B,1614.81,-65,73.72,240
I,4469.4,-64,2.2,236
A,4537.17,-67,4.75,144
C,4633.635,-61,1.6,232
A,4537.17,-67,4.75,144
A,4537.17,-67,4.75,144
C,4633.635,-61,1.6,234
I,4469.4,-64,2.2,239
F,4627.75,-48,3.28,52
D,1449.995,-127,3.4,150
B,1614.81,-65,73.72,243
C,4633.635,-66,1.6,234
C,4633.635,-66,1.6,237
I,4469.4,-64,2.2,242
F,4620.26,-44,3.28,52
F,4621.725,-44,3.28,52
C,4633.635,-66,1.6,237
F,4621.725,-44,3.28,52
F,4620.26,-44,3.28,52
F,4624.7,-44,3.28,52
F,4624.78,-44,3.28,52
F,4624.78,-44,3.28,54
D,1449.995,-127,3.4,113
B,1614.81,-65,73.72,246
C,4633.635,-66,1.6,239
D,1449.995,-127,3.4,115
I,4469.4,-64,2.2,244
A,4537.065,-67,4.75,144
F,4624.78,-44,3.28,57
B,1614.81,-65,73.72,248
I,4469.4,-64,2.2,246
C,4633.55,-67,1.6,242
D,1449.995,-127,3.4,118
B,1614.81,-65,73.72,250
B,1614.81,-30,73.72,250
B,1614.81,-30,73.72,237
I,4469.4,-64,2.2,248
I,4469.4,-64,2.2,0
F,4621.635,-44,3.28,57
F,4624.72,-44,3.28,57
A,4537.065,-67,4.75,0
C,4633.55,-67,1.6,244
D,1449.995,-56,3.4,118
C,4633.55,-67,1.6,246
B,1614.81,-30,73.72,239
C,4633.55,-67,1.6,246
D,1449.955,-56,3.4,118
F,4624.72,-44,3.28,57
F,4624.72,-44,3.28,57
C,4633.54,-67,1.6,248
C,4633.54,-67,1.6,250
C,4633.54,-67,1.6,250
B,1614.81,-30,73.72,242
C,4633.54,-68,1.6,252
D,1449.965,-56,3.4,120
F,4620.27,-58,3.28,107
F,4624.72,-44,3.28,27
C,4633.54,-68,1.6,254
D,1449.965,-56,3.4,122
B,1614.81,-30,73.72,244
F,4620.24,-55,3.28,102
F,4621.79,-55,3.28,102
F,4623.265,-54,3.28,102
F,4620.23,-47,3.28,102
F,4621.705,-46,3.28,102
F,4624.67,-46,3.28,102
F,4623.225,-46,3.28,102
B,1614.81,-30,73.72,246
F,4623.225,-46,3.28,107
F,4623.225,-46,3.28,107
C,4633.54,-68,1.6,257
D,1449.965,-56,3.4,125
B,1614.81,-30,73.72,249
D,1449.965,-56,3.4,128
C,4633.54,-68,1.6,259
C,4633.54,-65,1.6,261
B,1614.81,-30,73.72,251
D,1449.965,-56,3.4,130
B,1614.81,-30,73.72,253
F,4620.16,-46,3.28,107
C,4633.54,-65,1.6,261
C,4633.54,-65,1.6,263
D,1449.965,-56,3.4,132
F,4618.755,-46,3.28,107
F,4626.275,-46,3.28,107
F,4627.77,-46,3.28,107
F,4620.24,-46,3.28,107
F,4623.215,-46,3.28,107
F,4618.765,-46,3.28,107
F,4621.74,-46,3.28,107
F,4621.74,-46,3.28,107
F,4626.255,-46,3.28,107
C,4633.54,-65,1.6,265
B,1614.81,-30,73.72,256
F,4626.255,-46,3.28,110
D,1449.965,-56,3.4,135
I,4469.145,-127,2.14,0
I,4469.145,-127,2.14,226
I,4469.145,-71,2.14,226
C,4633.625,-65,1.6,268
D,1449.965,-70,3.4,135
B,1614.81,-30,73.72,259
F,4626.255,-46,3.28,113
I,4469.145,-69,2.14,272
I,4469.145,-65,2.14,272
C,4633.625,-65,1.6,270
D,1449.965,-70,3.4,138
F,4626.255,-46,3.28,115
I,4469.135,-64,2.14,274
D,1449.965,-70,3.4,138
I,4468.225,-64,2.14,274
I,4468.225,-64,2.14,274
F,4618.725,-46,3.28,115
I,4469.195,-64,2.14,274
D,1449.965,-70,3.4,140
B,1614.81,-30,73.72,262
F,4618.725,-46,3.28,117
F,4620.24,-46,3.28,117
F,4626.245,-46,3.28,117
F,4621.77,-46,3.28,117
F,4626.245,-46,3.28,117
C,4633.615,-65,1.6,272
I,4469.065,-64,2.14,278
B,1614.865,-127,73.72,262
C,4633.615,-65,1.6,274
D,1449.965,-70,3.4,143
B,1614.865,-127,73.72,265
F,4626.245,-46,3.28,120
I,4477.29,-127,2.08,0
I,4494.225,-127,2.2,0
I,4494.225,-127,2.2,317
I,4494.225,-76,2.2,317
C,4633.615,-65,1.6,276
F,4627.775,-45,3.28,122
I,4468.17,-64,2.14,278
I,4494.185,-73,2.2,319
D,1449.965,-71,3.4,146
B,1614.875,-127,73.72,268
F,4627.775,-45,3.28,124
I,4468.09,-64,2.14,280
I,4494.185,-73,2.2,264
D,1449.965,-71,3.4,146
I,4494.185,-73,2.2,264
I,4494.185,-70,2.2,264
C,4633.615,-65,1.6,279
B,1614.875,-127,73.72,270
I,4468.09,-64,2.14,282
I,4494.185,-70,2.2,266
I,4494.185,-64,2.2,266
I,4468.09,-64,2.14,282
C,4633.615,-65,1.6,281
D,1449.965,-71,3.4,149
F,4627.775,-45,3.28,126
I,4494.185,-64,2.2,268
F,4624.8,-45,3.28,126
F,4618.6,-45,3.28,126
F,4627.7,-45,3.28,126
C,4633.615,-65,1.6,283
D,1449.965,-71,3.4,151
B,1614.875,-127,73.72,273
I,4468.09,-64,2.14,285
C,4633.615,-58,1.6,283
C,4633.615,-58,1.6,283
C,4633.615,-58,1.6,285
I,4468.09,-64,2.14,287
I,4494.25,-59,2.2,268
C,4633.615,-58,1.6,287
D,1449.965,-71,3.4,153
B,1614.875,-127,73.72,276
I,4494.25,-59,2.2,270
D,1449.965,-56,3.4,153
C,4633.615,-58,1.6,290
D,1449.965,-56,3.4,155
F,4618.735,-45,3.28,128
I,4468.09,-64,2.14,290
I,4494.25,-42,2.2,272
F,4626.275,-44,3.28,128
D,1449.965,-56,3.4,155
I,4494.175,-42,2.2,272
C,4633.615,-58,1.6,292
B,1614.875,-127,73.72,279
I,4494.185,-38,2.2,274
C,4633.615,-58,1.6,295
D,1449.965,-56,3.4,158
I,4468.09,-64,2.14,293
I,4494.185,-38,2.2,277
F,4623.215,-44,3.28,128
I,4477.29,-127,2.08,0
C,4633.615,-58,1.6,297
D,1449.965,-56,3.4,160
B,1614.875,-127,73.72,282
F,4623.215,-44,3.28,131
I,4494.195,-38,2.2,279
C,4633.615,-58,1.6,297
I,4494.195,-38,2.2,279
C,4633.59,-58,1.6,299
I,4468.09,-64,2.14,296
I,4494.195,-38,2.2,281
C,4633.59,-58,1.6,301
D,1449.965,-52,3.4,162
B,1614.875,-127,73.72,285
I,4494.195,-38,2.2,284
C,4633.59,-58,1.6,303
D,1449.965,-52,3.4,164
F,4623.215,-44,3.28,133
I,4468.09,-64,2.14,298
I,4494.195,-38,2.2,286
F,4618.725,-44,3.28,133
C,4633.59,-58,1.6,303
D,1449.965,-52,3.4,164
C,4633.655,-58,1.6,305
B,1614.875,-127,73.72,288
F,4621.74,-44,3.28,133
I,4468.09,-64,2.14,300
I,4494.29,-38,2.2,288
C,4633.655,-58,1.6,307
D,1449.965,-52,3.4,167
F,4621.74,-44,3.28,135
I,4468.09,-64,2.14,302
I,4494.165,-38,2.2,291
C,4633.655,-58,1.6,309
B,1614.875,-127,73.72,291
F,4621.725,-44,3.28,135
I,4468.09,-64,2.14,304
I,4494.165,-38,2.2,293
F,4623.195,-44,3.28,135
F,4618.705,-44,3.28,135
F,4620.21,-44,3.28,135
C,4633.655,-58,1.6,311
D,1449.965,-52,3.4,170
B,1614.875,-127,73.72,293
I,4468.09,-64,2.14,306
I,4494.23,-38,2.2,296
D,1449.75,-52,245.38,170
D,1449.75,-52,3.4,170
I,4494.23,-38,2.2,296
D,1449.75,-52,3.4,172
I,4468.09,-66,2.14,308
I,4494.24,-38,2.2,298
C,4633.6,-58,1.6,314
B,1614.875,-127,73.72,296
I,4468.09,-66,2.14,310
I,4494.33,-38,2.2,300
D,1449.75,-52,3.4,174
I,4468.09,-61,2.14,312
I,4494.33,-38,2.2,302
I,4468.09,-61,2.14,312
F,4620.16,-44,3.28,135
C,4633.6,-61,1.6,317
D,1449.75,-52,3.4,176
B,1614.875,-127,73.72,299
F,4623.195,-44,3.28,135
I,4468.09,-61,2.14,314
I,4494.33,-38,2.2,304
D,1449.75,-52,3.4,178
I,4468.315,-61,2.14,316
I,4494.225,-38,2.2,306
I,4468.315,-61,2.14,316
F,4626.265,-44,3.28,135
F,4623.17,-44,3.28,135
A,4537.055,-59,4.12,52
B,1614.875,-127,73.72,221
C,4633.57,-61,1.6,321
D,1449.75,-52,3.4,180
I,4468.4,-61,2.14,319
I,4494.25,-38,2.2,308
C,4633.57,-61,1.6,323
D,1449.75,-52,3.4,182
I,4468.4,-61,2.14,322
I,4494.33,-40,2.2,311
A,4537.055,-59,4.12,52
C,4633.57,-47,1.6,323
C,4633.57,-47,1.6,325
D,1449.75,-52,3.4,185
I,4468.4,-61,2.14,324
I,4494.165,-40,2.2,313
F,4627.72,-127,3.28,135
F,4621.75,-45,3.28,135
C,4633.57,-47,1.6,327
D,1449.75,-52,3.4,187
I,4468.4,-61,2.14,326
I,4494.165,-40,2.2,316
F,4623.245,-45,3.28,135
F,4621.74,-45,3.28,135
F,4620.22,-45,3.28,135
F,4620.23,-45,3.28,135
C,4633.57,-47,1.6,327
C,4633.57,-47,1.6,329
D,1449.75,-52,3.4,189
F,4620.23,-45,3.28,137
I,4468.4,-61,2.14,328
I,4494.155,-40,2.2,318
A,4537.055,-59,4.12,52
C,4633.57,-47,1.6,331
I,4494.155,-40,2.2,320
F,4620.25,-45,3.28,137
F,4624.65,-45,3.28,137
F,4627.775,-45,3.28,137
F,4624.76,-45,3.28,137
D,1449.75,-52,3.4,192
F,4624.76,-45,3.28,140
I,4468.4,-61,2.14,331
D,1449.75,-52,3.4,113
C,4633.57,-47,1.6,334
F,4624.76,-45,3.28,140
I,4468.4,-61,2.14,333
I,4494.29,-45,2.2,323
B,1613.625,-33,74.74,343
C,4633.57,-47,1.6,336
F,4624.76,-45,3.28,142
I,4468.4,-61,2.14,335
I,4494.24,-45,2.2,325
B,1613.625,-33,74.74,345
I,4494.24,-60,2.2,325
F,4626.235,-45,3.28,142
F,4620.22,-45,3.28,142
F,4627.68,-45,3.28,142
F,4623.235,-45,3.28,142
F,4620.26,-45,3.28,142
F,4626.245,-45,3.28,142
F,4623.235,-45,3.28,142
F,4618.745,-45,3.28,142
F,4624.72,-44,3.28,142
F,4626.235,-43,3.28,142
F,4621.75,-43,3.28,142
F,4624.77,-43,3.28,142
F,4623.18,-43,3.28,142
C,4633.57,-47,1.6,338
I,4468.4,-61,2.14,337
I,4494.24,-60,2.2,327
F,4621.705,-43,3.28,142
C,4633.57,-47,1.6,340
I,4468.4,-61,2.14,339
I,4494.155,-60,2.2,329
B,1613.625,-33,74.74,348
A,4537.055,-59,4.12,52
F,4620.23,-43,3.28,142
F,4621.715,-43,3.28,142
F,4624.7,-43,3.28,142
F,4626.305,-43,3.28,142
F,4620.07,-43,3.28,142
F,4624.535,-43,3.28,142
F,4621.78,-43,3.28,142
F,4626.265,-43,3.28,142
F,4618.745,-43,3.28,142
F,4620.015,-43,3.28,142
F,4621.73,-43,3.28,142
F,4623.195,-43,3.28,142
C,4633.57,-47,1.6,342
F,4623.195,-43,3.28,144
I,4468.4,-61,2.14,341
I,4494.185,-60,2.2,331
F,4627.76,-43,3.28,144
C,4633.57,-47,1.6,344
I,4468.4,-61,2.14,343
I,4494.185,-60,2.2,333
C,4633.57,-47,1.6,346
F,4627.76,-43,3.28,146
I,4494.185,-60,2.2,335
I,4468.4,-61,2.14,346
B,1613.625,-33,74.74,351
C,4633.375,-47,1.6,349
F,4627.76,-43,3.28,148
I,4468.4,-61,2.14,348
I,4494.39,-62,2.2,338
B,1613.625,-33,74.74,353
D,1449.945,-127,3.55,0
F,4624.81,-43,3.28,148
F,4620.21,-43,3.28,148
I,4523.215,-127,1.6,0
F,4620.19,-43,3.28,148
F,4624.82,-43,3.28,148
F,4621.715,-43,3.28,148
F,4618.755,-43,3.28,148
F,4623.205,-43,3.28,148
F,4624.74,-43,3.28,148
F,4627.72,-43,3.28,148
F,4618.755,-43,3.28,148
F,4620.24,-43,3.28,148
F,4626.265,-42,3.28,148
